Content;Author;Date;Language;Location;Number of Likes;Number of Retweets;In Reply To;Author Name;Author Description;Author Tweets Count;Author Following Count;Author Followers Count;Author Listed Count;Author Verified;Longitude;Latitude
"Telkom Bangun Sekolah Sementara di Daerah Terdampak Bencana Gempa Cianjur

Setelah sebelumnya memberikan bantuan paket sembako, ambulans, obat-obatan dan lainnya pada masa tanggap darurat, Telkom kembali menyerahkan bantuan berupa bangunan sekolah sementara SDN Cibulakan, Kec. https://t.co/7nbXRkZM6G";@inkamadiuntegas;14/02/2023 02:16;in;;0;0;;Inkamadiuntegas;We are BUMN;3190;170;60;0;FALSE;;
BNPT Sebut Kelompok JAD Cari Simpati Via Galang Dana Gempa Cianjur https://t.co/0V7fp2jPws;@JonFreddyManur1;14/02/2023 01:46;in;;0;0;;Jon Freddy Manurung;;2180;980;410;0;FALSE;;
BNPT Sebut Kelompok JAD Cari Simpati Via Galang Dana Gempa Cianjur – CNN Indonesia – https://t.co/S1nJubIqDE – #Opsiin #Kamidi #Opsiminfo https://t.co/vsLOMdMHKA;@kopihpbi;14/02/2023 01:38;in;;0;0;;kopi Hitam Putih;;44290;60;30;0;FALSE;;
BNPT Sebut Kelompok JAD Cari Simpati Via Galang Dana Gempa Cianjur https://t.co/Zj7Bs7hfES;@CNNIndonesia;14/02/2023 01:31;in;;30;0;;CNN Indonesia;"News We Can Trust.
redaksi@cnnindonesia.com | Download app: https://t.co/HmGpONJz9c & https://t.co/5TVZnQYwDM";7145470;130;35054810;22080;TRUE;;
Instruksi AHY, Kader Demokrat Turun Langsung Bantu Korban Gempa Cianjur https://t.co/xG0wBDiZpV;@dwikiprazz;14/02/2023 00:12;in;;0;0;;niken aiza;;63570;430;40;0;FALSE;;
RT @detikcom: Mantan teroris Nasir Abbas menyebut aksi JAD menggalang dana dengan dalih korban gempa Cianjur, merupakan modus lama. https:/…;@AndyTantono;13/02/2023 23:57;in;;0;10;;aka Jetrin;Penghuni Tetap Halaman Pertama Penelusuran Google. Mau belajar caranya gimana? WA 081809811095;492260;4700;9350;120;FALSE;;
Mantan teroris Nasir Abbas menyebut aksi JAD menggalang dana dengan dalih korban gempa Cianjur, merupakan modus lama. https://t.co/fNU3R2qFRD;@detikcom;13/02/2023 23:55;in;;20;10;;detikcom;Official Twitter of https://t.co/jtXZ3Wcfhf. redaksi@https://t.co/jtXZ3Wuovn | promosi@https://t.co/jtXZ3Wuovn | Android: https://t.co/l5tQVBgqbD iPhone: https://t.co/NleJXySGkT;21746210;350;199308140;132770;TRUE;;
@pedulisesamaaa Respon cepat dirikan posko bantuan kemanusiaan dan gelar trauma healing bagi anak-anak korban gempa cianjur https://t.co/m8Pwdc6ONo;@jandanimaknyos;13/02/2023 23:04;in;;0;0;@pedulisesamaaa;Janda Ni Bosss;kann benerrr;16920;190;120;0;FALSE;;
Bergerak bersama gotong-royong ringankan beban, kader Partai Demokrat bahu-membahu bantu korban gempa Cianjur dan sek #AHYPolitikusMendunia;@Mas4ziz;13/02/2023 21:42;in;;0;0;;Mas Aziz;"Tukang Balap
Ketua panitia";20730;400;20;0;FALSE;;
"@Stevaniehuangg Woi 

Itu gempa cianjur org kristen bantu tenda..

Mreka ganggu? Mreka minta makan ga? Mreka melanggar hukum ga?
Mreka jelas bantu ,, mreka agama yg sah di indonesia diakui negara tp knp diperlakukan spt itu?

Kl analogi lu mreka diganggu oleh statement budiman...";@dystractrhythm;13/02/2023 20:49;in;;0;0;@Stevaniehuangg;Dystractrhythm;"stock market enthusiast, want to learn from any other both technival and fundamental

football enthusiast
liverpudlian
interista";6730;7240;400;0;FALSE;;
GERCEP ? AHY INSTRUKSIKAN KADER BANTU KORBAN GEMPA CIANJUR;@dwikiprazz;13/02/2023 20:42;in;;0;0;;niken aiza;;63570;430;40;0;FALSE;;
Mahasiswa UGM Terdampak Gempa Cianjur Dapat Bantuan Biaya Pendidikan https://t.co/fZxVWABetH;@Line_LKH;13/02/2023 20:22;in;;0;0;;linekhatulistiwa.com;Aktual dan Terpercaya;85620;100;90;0;FALSE;;
"Mahasiswa UGM Terdampak Gempa Cianjur Dapat Bantuan Biaya Pendidikan
https://t.co/U3pnbasrgR";@agendigitel;13/02/2023 20:14;in;;0;0;;AgendiGi;;154370;80;130;10;FALSE;;
"Pihak Penghubung Diminta Gencarkan Sosialisai Terhadap Warga Korban Gempa Cianjur 
https://t.co/z1jWRdJtPc";@sisijabar_com;13/02/2023 18:35;in;;0;0;;sisijabar.com;"Mengulas sisi jabar

Email: sisijabar.com@gmail.com
FB: https://t.co/6iOGBccWAW
IG: https://t.co/2hK7mkr0Nc";13390;520;140;0;FALSE;;
Terdampak Gempa Cianjur, Yayasan Tarumanagara Renovasi Madrasah Ibtidaiyah Al-Khoeriyyah https://t.co/EzzC4d2Fth;@MNCTrijayaBdg;13/02/2023 18:30;in;;0;0;;91.3 FM l Bandung;Official Account of Sindotrijaya FM Bandung The Real News & Information  SMS/WA : 0811.913.913  |  BBM: 2A166A4F | https://t.co/ORhLZt9fSH;483560;6660;46280;450;FALSE;;
Terdampak Gempa Cianjur, Yayasan Tarumanagara Renovasi Madrasah Ibtidaiyah Al-Khoeriyyah https://t.co/QwbjhR96rM #GlobalNews;@897GlobalRadio;13/02/2023 18:18;in;;0;0;;Global Radio Bandung;;1136690;14850;385340;1130;FALSE;;
Diinstruksi AHY, Wasekjen Jovan salurkan bantuan untuk korban gempa Cianjur. https://t.co/GA6wXwkB3i #AHYPolitikusMendunia;@yuni4lways;13/02/2023 17:42;in;;0;0;;Sahabat curhat;"pendengar setia
temen curhat
suka jalan-jalan";16600;220;10;0;FALSE;;
Jalankan instruksi Ketum bantu korban gempa Cianjur https://t.co/sFEFz11o2F #AHYPimpinPerubahan;@wanmohguntar;13/02/2023 17:11;in;;20;0;;Wan M Guntar S Baros;;207210;8410;5880;60;FALSE;;
Diucapkan jazakumullah khairan  katsiran kepada para donatur dan dermawan yang telah menyisihkan sebagian hartanya untuk membantu saudara kita yang terdampak gempa Cianjur, semoga apa yang yang telah diberikan menjadi amal kebaikan bagi kita aamiin.;@BalairungKlass;13/02/2023 14:38;in;;0;0;@BalairungKlass;Balairung Klaten Association UGM;"Selamat Datang di Akun Twitter Keluarga Mahasiswa Klaten UGM
Temukan kami di  Line : @gmr7878p IG : balairungklassugm";66660;2840;6220;20;FALSE;;
"[PRESS RELEASE BKLASS BERBAGI]

Halo BKlasser!????

Bklass berbagi telah dilaksanakan pada 22-29 November 2022 untuk korban gempa Cianjur dan alhamdulillah donasi kemanusiaan berhasil terkumpul sebesar Rp850.000,-. Donasi kemudian disalurkan melalui Dompet Dhuafa Yogyakarta. https://t.co/1xakfY3Qrk";@BalairungKlass;13/02/2023 14:38;in;;0;0;;Balairung Klaten Association UGM;"Selamat Datang di Akun Twitter Keluarga Mahasiswa Klaten UGM
Temukan kami di  Line : @gmr7878p IG : balairungklassugm";66660;2840;6220;20;FALSE;;
"RT @AmperaRampes: Kerja nyata FPI dlm Membantu Korban Gempa Cianjur subhanaallah.
Bantu firalkan...RT n share yah https://t.co/OOjDiNjV36";@rendroko;13/02/2023 14:05;in;;0;10;;Kounroan;please be careful with my heart;2036240;24200;11170;0;FALSE;;
"Pesan ke Perusahaan Real Estate, Ridwan Kamil Minta Gempa Cianjur dan Turki Jadi Pelajaran
https://t.co/kLvcfZu9sA 
#BersamaJuara";@AgilFil;13/02/2023 13:21;in;;0;0;;Agil Galih Pamungkas;Jamet bukan sembarang jamet;12010;510;550;0;FALSE;;
"RT @uwiewin: Di sela proses rehab masjid&amp; madrasah trdampak gempa Cianjur.. relawan NU Peduli Sragen, NU Peduli Kota Pekalongan,  NU Peduli…";@muzamilmahmud;13/02/2023 12:57;in;;0;50;;muzamil;saya tinggal di desa, pekerjaan swasta (tani), ingin terus tabarukan mengikuti orang al-alim al-alamah;32500;6630;66710;10;FALSE;;
@kochengfs kucingku gitu juga pas gempa Cianjur, klo dia cepet2 lari ngumpet dikolong meja pasti beberapa menit kemudia gempa susulan?? anw stay safe ya nder dan mengnyaa;@aileronz;13/02/2023 12:56;in;;410;0;@kochengfs;ayay;cie kepo, cuma akun monolog;97130;1150;1930;0;FALSE;;
Diinstruksi AHY, Wasekjen Jovan salurkan bantuan untuk korban gempa Cianjur. https://t.co/8wsPYUyzm0 #AHYPolitikusMendunia;@Mas4ziz;13/02/2023 12:42;in;;0;0;;Mas Aziz;"Tukang Balap
Ketua panitia";20730;400;20;0;FALSE;;
"Relawan PMI Cianjur, gelar doa bersama dan tabur bunga sebagai bentuk duka bagi korban gempa Turkey, sebelum melakukan pelayanan bagi korban gempa Cianjur.

https://t.co/35R1NmIn2y";@antaranews;13/02/2023 12:25;in;;20;0;;antaranews.com;Informasi terkini dari ANTARA, kantor berita perjuangan Indonesia. Langgani Telegram channel https://t.co/eS0cREqbDZ.;8287700;1640;12887370;38470;TRUE;;
"RT @smiagi_itera: [WEBINAR NASIONAL SM- IAGI ITERA 2023]

SM-IAGI ITERA proudly present! 

Webinar nasional dengan tema: ""Gempa Cianjur dan…";@aura_agustiani;13/02/2023 12:23;in;;0;10;;halahilii;ambyar//;21220;1990;640;0;FALSE;;
Demokrat turun dan bantu korban gempa Cianjur https://t.co/0xDPhHtDJf #AHYPimpinPerubahan;@wanmohguntar;13/02/2023 12:11;in;;10;0;;Wan M Guntar S Baros;;207210;8410;5880;60;FALSE;;
RT @haevitteam: Pengiriman bantuan kepada korban gempa Cianjur berupa makanan instan, kebutuhan bayi, kebutuhan laki-laki, kebutuhan wanita…;@fullsun206_;13/02/2023 12:11;in;;0;1460;;?????3???;exo9;73390;340;10;0;FALSE;;
"Menhan Prabowo Subianto Beri Bantuan 1000 Paket ke Korban Gempa Cianjur
#PrabowoPeduli #BangkitBersama https://t.co/RfRPUZMp0P";@adiojanoski;13/02/2023 12:09;in;;10;10;;adiOctav;FORGET THE PAST, LIVE 4 2DAY & HOPE 4 2MORROW...;153690;3940;3170;20;FALSE;;
Prabowo Subianto Datangi Korban Gempa Cianjur - IDN Times Jawa Barat https://t.co/FHFnkjtD8d #PrabowoPeduli #BangkitBersama;@fathw25;13/02/2023 12:01;in;;0;0;;fathur Hakim;When it slow, take it slow;9560;520;170;0;FALSE;;
"Pesan ke Perusahaan Real Estate, Ridwan Kamil Minta Gempa Cianjur dan Turki Jadi Pelajaran
https://t.co/yFdQpOMaV8 
#BersamaJuara";@AgungHarsah;13/02/2023 11:50;in;;0;0;;Agung Harsah;Muda calon penerus bangsa;12580;550;280;0;FALSE;;
"Pesan ke Perusahaan Real Estate, Ridwan Kamil Minta Gempa Cianjur dan Turki Jadi Pelajaran
https://t.co/UeM4sswX31 
#BersamaJuara";@iinleztarie;13/02/2023 11:07;in;;0;0;;iin lestari;Do ur magic;12970;610;760;0;FALSE;;
"Seorang Penyintas Gempa Cianjur Ditemukan Meninggal di Kamar Kontrakan
https://t.co/Z0P5naKN1o";@infocianjur;13/02/2023 10:21;in;;10;0;;INFO CIANJUR;Ababilnya Cianjur || https://t.co/xO0g5wsiWe;1136760;800;520980;880;FALSE;;
Kepala BNPT Ungkap JAD Galang Dana Melalui Bantuan Gempa Cianjur https://t.co/1jMIFjNtDa;@infocianjur;13/02/2023 10:18;in;;0;0;;INFO CIANJUR;Ababilnya Cianjur || https://t.co/xO0g5wsiWe;1136760;800;520980;880;FALSE;;
Duh, Ternyata Gempa Cianjur Jadi Momen Teroris untuk Galang Dana https://t.co/vfmQa2xJzj https://t.co/WoEKIQYYJl;@requisitoire;13/02/2023 10:15;in;;10;10;;REQnews Official;"Law Enforcement & Justice Magazine
?? redaksi@reqnews.com
?? REQ Space Building, Jl Pos Pengumben Raya 12A-B, Jakarta Barat";79990;4520;5480;0;FALSE;;
Kelompok Teroris Galang Dana Lewat Kegiatan Sosial Bantu Korban Gempa Cianjur https://t.co/DUR0UrBW8t;@soloposdotcom;13/02/2023 10:11;in;;0;0;;Solopos;"Powered by Solopos Media Group
Contact: (0271)724811
https://t.co/ZVjBCUDkPN
https://t.co/MBFyTowpKa
https://t.co/O4CrMfO2wY";5136020;400;665020;1130;FALSE;;
@LOVE_AG4EVER Saat gempa Cianjur ada penggalangan dana oleh Abbas gak ya?;@BagyoFx;13/02/2023 09:14;in;;0;0;@LOVE_AG4EVER;FX. Bagyo.;"Menerima Pesanan Mantila
WA/Line : 087832893160";9990;830;340;0;FALSE;;
JALANKAN INSTRUKSI AHY, WASEKJEN JOVAN SALURKAN BANTUAN UNTUK KORBAN GEMPA CIANJUR https://t.co/otvR1N0oDU #AHYPimpinPerubahan;@gibranleklok;13/02/2023 09:11;in;;0;0;;Gibran Leklok;Semoga semuanya berjalan sukses, baik dan benar;29530;420;40;0;FALSE;;
BNPT ungkap teroris Jamaah Ansharud Daulah (JAD) melakukan penggalangan dana dengan dalih korban gempa Cianjur demi merebut simpati masyarakat. https://t.co/8nKGXFKEJs;@detikcom;13/02/2023 08:55;in;;10;10;;detikcom;Official Twitter of https://t.co/jtXZ3Wcfhf. redaksi@https://t.co/jtXZ3Wuovn | promosi@https://t.co/jtXZ3Wuovn | Android: https://t.co/l5tQVBgqbD iPhone: https://t.co/NleJXySGkT;21746210;350;199308140;132770;TRUE;;
"#Video 
Kepala BNPT ungkap JAD galang dana melalui bantuan gempa Cianjur. Simak selengkapnya dalam video ini?? https://t.co/k5amcfXFnY";@detik_jabar;13/02/2023 08:13;in;;0;10;;Detik jabar;Baca berita selengkapnya di https://t.co/JJZBTn6Jyn;292750;140;22270;10;FALSE;;
Lansia Korban Gempa Cianjur Ditemukan Tewas di Rumah Kontrakan #Lansia #Korban #Gempa #Ditemukan #Rumahkontrakan #Tewas https://t.co/Hb9dGqxSpx;@ceklissatucom;13/02/2023 07:50;in;;0;0;;Ceklissatu.com;Official Twitter of https://t.co/PdTX1HTPFm | Informasi Aktual Terpercaya;79650;500;480;0;FALSE;;
"https://t.co/vDwhaB5OlU

#Hankam #KABNewsid";@kabnewsid;13/02/2023 07:42;qme;;0;0;;KABNews;Menjaga kebhinekaan, toleransi, demokrasi, budaya Nusantara, dan hak asasi manusia dalam bingkai Negara Kesatuan Republik Indonesia (NKRI).;69010;3780;140;0;FALSE;;
"RT @nctzenhumanity: [NCTZEN DAN WAYZENNI INDONESIA BANTU KORBAN GEMPA CIANJUR]

Terimakasih kepada seluruh sijeuni yang telah berdonasi mel…";@nctzenhumanity;13/02/2023 07:32;in;;0;2650;;NCTzen Humanity & Help Indonesia;Wadah Gerakan Sosial NCTzen dan Wayzenni Indonesia.;5950;100;28770;40;FALSE;;
"BNPT Ungkap Kelompok Teroris JAD Galang Dana Lewat Gempa Cianjur - https://t.co/FB4mlUngDa 

#IDCORNER #INDONESIA";@IDCorner;13/02/2023 07:30;in;;0;0;;IDCorner ????;INDONESIA !!!;1311130;3740;15440;30;FALSE;;
Kepala BNPT Ungkap JAD Galang Dana Melalui Bantuan Gempa Cianjur https://t.co/TEc1KCDZb2;@20detik;13/02/2023 07:19;in;;0;0;;20DETIK;Akun resmi 20detik | Follow FB: 20detik | Contact:  redaksitv@detik.com;2431960;100;856220;1100;FALSE;;
"Duh, Ternyata Gempa Cianjur Jadi Momen Teroris untuk Galang Dana

https://t.co/vfmQa2xJzj

@bnptri 

#reqnews #Terorisme #JamaahAnsharudDaulah #JAD #PenggalanganDana #BNPT";@requisitoire;13/02/2023 07:18;in;;0;0;;REQnews Official;"Law Enforcement & Justice Magazine
?? redaksi@reqnews.com
?? REQ Space Building, Jl Pos Pengumben Raya 12A-B, Jakarta Barat";79990;4520;5480;0;FALSE;;
"para pegawai juga mengajak bermain sebagai salah satu bentuk trauma healing bagi anak-anak penyintas gempa Cianjur.

Para siswa merasa senang dan gembira. Para guru pun menaruh harapan besar untuk recovery kondisi setelah gempa melalui PLN Mengajar.";@BUMNJABAR_HEBAT;13/02/2023 07:02;in;;0;0;@BUMNJABAR_HEBAT;BUMN JABAR HEBAT;;2460;240;60;0;FALSE;;
"Hai #SobatBUMN,
PT PLN (Persero) melalui program PLN Mengajar hadir di SD Cimanahayu, sekolah dasar yang rubuh karena dampak gempa Cianjur.

#PLN
#PLNUntukIndonesia
#UnleashingEnergyandBeyond
#PLNPeduliCianjur https://t.co/GQEsgkbmW6";@BUMNJABAR_HEBAT;13/02/2023 07:02;in;;0;0;;BUMN JABAR HEBAT;;2460;240;60;0;FALSE;;
BNPT Ungkap Kelompok Teroris Galang Dana Lewat Gempa Cianjur https://t.co/exK4s8lx74 #beritajogja #jogja #jogjaistimewa https://t.co/E6hvZsbnM1;@Harian_Jogja;13/02/2023 06:56;in;;0;0;;Harian Jogja;Akun Resmi Harian Jogja | Berbudaya. Menginspirasi. Terpercaya | Sejak 20 Mei 2008 | Jalan AM Sangaji 41, Jogja, 55223 | 0274-564440 | redaksi@harianjogja.com;4667810;140;1902890;2210;TRUE;;
RT @Bisniscom: BNPT Sebut Kelompok Teroris Galang Dana Lewat Gempa Cianjur https://t.co/6nZiP9bLCO;@JabbarA90317094;13/02/2023 06:46;in;;0;50;;Ahmad Khoiri;Beriman, Berahlaq, Bersemangat, Berkreatif,;23600;820;110;0;FALSE;;
"Link Pendaftaran:
https://t.co/nAFmTZ8f9L

Notes: JANGAN LUPA MASUK GRUP WEBINAR NASIONAL SETELAH MENDAFTAR) !

So tunggu apalagi daftarkan diri kalian ke webinar nasional ini secepatnya. Kita sama sama kupas tuntas Gempa Cianjur dan Megathrust.";@smiagi_itera;13/02/2023 06:37;in;;0;0;@smiagi_itera;SM-IAGI ITERA;Official Account of SM-IAGI ITERA.;2960;230;150;0;FALSE;;
"[WEBINAR NASIONAL SM- IAGI ITERA 2023]

SM-IAGI ITERA proudly present! 

Webinar nasional dengan tema: ""Gempa Cianjur dan Megathrust"" yang Merupakan salah satu dari webinar nasional yang diadakan dalam rangka memeriahkan Dies Natalis SM IAGI ITERA KE-4. https://t.co/zvVNVzBd8f";@smiagi_itera;13/02/2023 06:37;in;;20;10;;SM-IAGI ITERA;Official Account of SM-IAGI ITERA.;2960;230;150;0;FALSE;;
RT @tvOneNews: BNPT Sebut JAD Manfaatkan Gempa Cianjur Untuk Galang Dana Terorisme https://t.co/m8dFkmpqi3;@MrsKies_;13/02/2023 06:24;in;;0;20;;Kimochie;"Shinny  .??
??????
Juli big win";817760;19870;24070;220;FALSE;;
Boy Rafli menemukan JAD galang dana terselubung berkedong kemanusiaan untuk korban gempa Cianjur. #newsupdate #update #news #text https://t.co/66TUoCXRDR;@kumparan;13/02/2023 06:12;in;;0;0;;kumparan;;9311480;30;10017780;12600;TRUE;;
"Pesan ke Perusahaan Real Estate, Ridwan Kamil Minta Gempa Cianjur dan Turki Jadi Pelajaran
https://t.co/HON0Fp8d9N 
#BersamaJuara";@maznalend;13/02/2023 05:37;in;;0;0;;Nalendra Ahmad;Love mu self till die;14670;860;230;0;FALSE;;
BNPT Sebut JAD Manfaatkan Gempa Cianjur Untuk Galang Dana Terorisme https://t.co/m8dFkmpqi3;@tvOneNews;13/02/2023 05:25;in;;20;20;;tvOnenews;Official Account tvOnenews;3677960;500;97912660;86840;TRUE;;
Instruksi AHY, Kader Demokrat Turun Langsung Bantu Korban Gempa Cianjur https://t.co/9HeMgRoqOK #AHYPimpinPerubahan;@gibranleklok;13/02/2023 05:11;in;;0;0;;Gibran Leklok;Semoga semuanya berjalan sukses, baik dan benar;29530;420;40;0;FALSE;;
"Dirgahayu Setiadi, 73 tahun, korban gempa Cianjur, ditemukan tewas membusuk di kamar kontrakannya di Kampung Sedong, Kelurahan Bojongherang, Kecamatan Cianjur. Minggu 12 Februari 2023..
https://t.co/SEm2sH5CuV";@cianjurekspres;13/02/2023 05:09;in;;0;0;;Cianjur Ekspres;The Official Twitter Page of 'HU Cianjur Ekspres Informasi Iklan dan langganan 0877-1164-3942 LINK BIO https://t.co/dvdpuWv7DZ;244410;7300;60290;50;FALSE;;
RT @Bisniscom: BNPT Sebut Kelompok Teroris Galang Dana Lewat Gempa Cianjur https://t.co/6nZiP9bLCO;@wis_ra_urus;13/02/2023 05:04;in;;0;50;;LuCiFeR;"senyaaapppp ??

madafakaaaaa";320170;8000;4190;10;FALSE;;
BNPT Sebut Kelompok Teroris Galang Dana Lewat Gempa Cianjur https://t.co/6nZiP9bLCO;@Bisniscom;13/02/2023 05:01;in;;120;50;;Bisnis.com;Akun resmi https://t.co/v4FxOxsw5z. Kami menyajikan berita, analisis, serta navigasi bisnis dan investasi tepercaya.;14446070;630;11523320;13450;TRUE;;
Seorang penyintas gempa Cianjur ditemukan meninggal di kamar kontrakannya. Dia mengungsi di kontrakan itu setelah tak tahan berada di tenda pengungsian. https://t.co/LpJj374e1B;@tempodotco;13/02/2023 03:22;in;;30;0;;tempo.co;#BicaraFakta | Follow us for breaking news, current events, and more at https://t.co/aR6kgV38kn | Read our in-depth coverage on @temponewsroom & @korantempo;11364350;270;21878150;34240;TRUE;;
"Pesan ke Perusahaan Real Estate, Ridwan Kamil Minta Gempa Cianjur dan Turki Jadi Pelajaran
https://t.co/EjIsTnyRx1 
#BersamaJuara";@AndreasBayuSapu;13/02/2023 02:04;in;;0;0;;Andreas Bayu Saputra;tak kan ada yang bisa;12900;540;640;0;FALSE;;
RT @Jogja_Uncover: Sesar penyebab gempa Cianjur ditemukan https://t.co/wyI0delETZ;@vincemarcelli;13/02/2023 02:02;in;;0;4470;;Vinceeeennttt!!!;Workaholic! | @vincemarcellino |;174620;4870;5740;20;FALSE;;
GERCEP ? AHY INSTRUKSIKAN KADER BANTU KORBAN GEMPA CIANJUR #AHYPimpinPerubahan;@gibranleklok;13/02/2023 01:41;in;;0;0;;Gibran Leklok;Semoga semuanya berjalan sukses, baik dan benar;29530;420;40;0;FALSE;;
PDRI salurkan bantuan sembako gempa Cianjur  #AHYPolitikusMendunia;@Bar0q;13/02/2023 01:11;in;;0;0;;Hendra Baron;Serius apa main main?;35830;40;20;0;FALSE;;
https://t.co/17UuaDlvzz;@BatamPos;13/02/2023 00:07;zxx;;0;0;;Batampos;Twitter resmi dari https://t.co/J2yogb3Ulb;1735730;310;690950;1370;FALSE;;
@hendrawini5 Respon cepat Presiden Jokowi mitigasi gempa cianjur #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat;@RahmaNia126;12/02/2023 21:08;in;;0;0;@hendrawini5;Rahma Nia #JokowiPresidenku;"#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur";105170;21850;11450;0;FALSE;;
BIN Buka Posko Tanggap Darurat Gempa Cianjur https://twitte #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur;@jandanimaknyos;12/02/2023 20:11;in;;0;0;;Janda Ni Bosss;kann benerrr;16920;190;120;0;FALSE;;
Demokrat peduli gempa Cianjur  #AHYPimpinPerubahan;@wanmohguntar;12/02/2023 19:11;in;;0;0;;Wan M Guntar S Baros;;207210;8410;5880;60;FALSE;;
"Hai #SobatBUMN,
PT PLN (Persero) melalui program PLN Mengajar hadir di SD Cimanahayu, sekolah dasar yang rubuh karena dampak gempa Cianjur.
#PLN
#PLNUntukIndonesia
#UnleashingEnergyandBeyond
#PLNPeduliCianjur https://t.co/SsWqetTsHm";@KaltengBumn;12/02/2023 18:18;in;;0;0;;bumn_kalteng_hebat;Social Media Ranger Perum BULOG Kanwil Kalteng;1160;430;70;0;FALSE;;
@RuangLucuuu Maaf kalau dark, gempa cianjur )):;@shevaluasi;12/02/2023 17:08;in;;0;0;@RuangLucuuu;Shevaaa;kalau salah / bener inget shevaluasi;22420;2490;850;10;FALSE;;
Lansia Penyintas Gempa Cianjur Meninggal Dunia di Kontrakan https://t.co/H4Nb7qBi9S;@detik_jabar;12/02/2023 16:21;in;;0;0;;Detik jabar;Baca berita selengkapnya di https://t.co/JJZBTn6Jyn;292750;140;22270;10;FALSE;;
Gempa Cianjur dan Turki tersebut memberikan pelajaran mengenai pentingnya pengaturan pendirian bangunan guna meminimalkan dampak gempa bumi. #BersamaJuara Ridwan Kamil;@FathanArayuga;12/02/2023 16:03;in;;0;0;@FathanArayuga;Fathan;;21840;1660;2060;0;FALSE;;
Gempa Cianjur dan Turki tersebut memberikan pelajaran mengenai pentingnya pengaturan pendirian bangunan guna meminimalkan dampak gempa bumi. #BersamaJuara Ridwan Kamil;@fanie_cella;12/02/2023 16:01;in;;0;0;@fanie_cella;Fanie Marcella Latif;You can call me fanie/cella • Bonavita VHS, ?AK2 • 03.04.98? • Christian • Part of Tamborin SPY Filadelfia •;122440;2310;2170;0;FALSE;;
Gempa Cianjur dan Turki tersebut memberikan pelajaran mengenai pentingnya pengaturan pendirian bangunan guna meminimalkan dampak gempa bumi. #BersamaJuara Ridwan Kamil;@ewysputri;12/02/2023 16:01;in;;0;0;@ewysputri;dwi putri;a wife, a general practioner, a moeslim..;22310;2610;1460;0;FALSE;;
Gempa Cianjur dan Turki tersebut memberikan pelajaran mengenai pentingnya pengaturan pendirian bangunan guna meminimalkan dampak gempa bumi. #BersamaJuara Ridwan Kamil;@Fanshurii;12/02/2023 16:00;in;;0;0;@Fanshurii;fanshuri;#instagram @fanshurie | WeChat : fanshuri;42800;2440;1350;0;FALSE;;
Gempa Cianjur dan Turki tersebut memberikan pelajaran mengenai pentingnya pengaturan pendirian bangunan guna meminimalkan dampak gempa bumi. #BersamaJuara Ridwan Kamil;@BudiHer98;12/02/2023 15:59;in;;0;0;@BudiHer98;Budi Heryanto;sportman;85700;2600;2170;0;FALSE;;
"Pesan ke Perusahaan Real Estate, Ridwan Kamil Minta Gempa Cianjur dan Turki Jadi Pelajaran
https://t.co/RUW5dQxZmt 
#BersamaJuara";@baiquelah;12/02/2023 15:06;in;;0;0;;#EverythingWillBeOk;See ?;12060;350;510;0;FALSE;;
