Content;Author;Date;Language;Location;Number of Likes;Number of Retweets;In Reply To;Author Name;Author Description;Author Tweets Count;Author Following Count;Author Followers Count;Author Listed Count;Author Verified;Longitude;Latitude
Waduh Janji2 Lagi Yg Rp 50 Juta Juga Belum Diberikan Kpd Para Korban Gempa Cianjur? https://t.co/zCMVtHoiKI;@HMMurah3;03/01/2023 13:24;in;;160;120;;H.M. Murah;"Wira Usaha
Insyallah #OraMeluSaru #NoPorn
Asli Nahdliyyin Ndeso # Gak Punya Parpol";155920;74550;79380;0;FALSE;;
"Souvenir Piala Dunia, Ronaldo Cabut dari MU &amp; Gempa Cianjur
 
#PramborsNews 
https://t.co/Q3uqDABYS4";@Prambors;03/01/2023 12:10;in;;0;0;;prambors;For youngsters on the move, Prambors is Indonesia No.1 Hit Music Station.;2388070;39230;22553770;10730;TRUE;;
"PSD memberikan bantuan langsung kepada korban gempa Cianjur. Bantuan ini langsung diberikan PSD  kepada masyarakat pengungsian
#kerjasama 
#PrabowoSayangRakyat 
#Prabowo";@ZainalBagoes;03/01/2023 11:32;in;;0;0;@ZainalBagoes;Zainal Bagoes Permadi;-_-;6930;2270;210;0;FALSE;;
"Beri Bantuan 1000 Paket Ke Korban Gempa Cianjur
#kerjasama 
#PrabowoSayangRakyat 
#Prabowo";@ZainalBagoes;03/01/2023 11:32;in;;0;0;@ZainalBagoes;Zainal Bagoes Permadi;-_-;6930;2270;210;0;FALSE;;
Aku kemaren hs di cisarua sama tunangku tapi kok yang gempa cianjur ya :/ https://t.co/rSSXtPGufY;@childejax;03/01/2023 11:02;in;;20;0;;Jace 📌 Welkin Give Away;He\him ✞ @cavalrycap's sub top hubby.;172630;1980;2850;0;FALSE;;
"Ganjar kirim bantuan senilai RP 1,87 Miliar untuk korban Gempa Cianjur
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/HNlveMvJur";@FaisalChaman;03/01/2023 10:41;in;;0;0;@FaisalChaman;Chaman;;8580;2620;2630;0;FALSE;;
Prabowo Subianto mengunjungi para korban gempa Cianjur di Pos Dapur Lapangan Kopassus/TNI AD, Rabu (7/12) #PrabowoSayangRakyat #kerjasa;@anakayamnegeri;03/01/2023 10:26;in;;0;0;;anak ayam;;3380;260;190;0;FALSE;;
"Prabowo Perintahkan Seluruh Kader Gerindra Beri Bantuan Korban Gempa Cianjur
#PrabowoSayangRakyat #kerjasama https://t.co/07HHtL0vF3";@joko_robo;03/01/2023 10:26;in;;10;0;;Joko Robo;Im a God;1200;130;80;0;FALSE;;
Prabowo juga mengunjungi para pengungsi korban gempa Cianjur serta meninjau Rumah Sakit Sayang Cianjur #PrabowoSayangRakyat #kerjasama;@anaknegri62;03/01/2023 10:15;in;;0;0;@anaknegri62;Anak Negeri;;3320;770;310;0;FALSE;;
"Menteri Pertahanan Republik Indonesia Prabowo Subianto turun langsung meninjau korban bencana gempa Cianjur di RSUD Sayang dan tenda pengungsi, Kamis (24/11) 

#PrabowoSayangRakyat #kerjasama";@anaknegri62;03/01/2023 10:15;in;;0;0;;Anak Negeri;;3320;770;310;0;FALSE;;
"Moment Haru Jenderal Prabowo Cium Sayang Anak Balita Korban Gempa Cianjur
#PrabowoSayangRakyat 
#kerjasama https://t.co/yKm4iV4z4U";@JagoanN75037003;03/01/2023 09:57;in;;0;0;;JagoanNeon;Ideologi memisahkan kita, mimpi dan amarah menyatukan kita;3280;710;250;0;FALSE;;
"Menhan Prabowo Beri Bantuan 1000 Paket ke Korban Gempa Cianjur
#PrabowoSayangRakyat #kerjasama";@adiojanoski;03/01/2023 09:48;in;;50;10;;adiOctav;FORGET THE PAST, LIVE 4 2DAY & HOPE 4 2MORROW...;121750;3600;2840;20;FALSE;;
"Telkom terus memberikan bantuan kepada masyarakat yang berada di Cianjur dan sekitarnya.

Mangoesky Star, menjadi solusi untuk komunikasi darurat
daerah terisolasi gempa Cianjur.

#DigitalBisa
#UntukIndonesiaLebihBaik
#TelkomPeduliCianjur https://t.co/p57ZMCq2Qi";@Bumnllgjituu;03/01/2023 09:42;in;;0;0;;Bumnllgjitu;;1000;300;0;0;FALSE;;
setiap hari pergi sekolah, pulang sekolah, aku harus ngelewatin tempat longsor dan gempa Cianjur, ini bisa bikin aku gila https://t.co/9ren0Mssr7;@lolcapekbanget;03/01/2023 09:05;in;;0;0;;pat pat pat;https://t.co/TYIQDBDdOB…;6640;1540;580;0;FALSE;;
"GAPKI dan Kementan Kolaborasi Bantu Korban Gempa Cianjur

Gabungan Pengusaha Kelapa Sawit Indonesia (GAPKI) bekerjasama dengan Kementerian Pertanian (Kementan)

Baca selengkapnya di:
https://t.co/7udneuAAFN

#bsipkementan
#agrostandar
#PertanianMajuMandiriModern";@BBPascapanen;03/01/2023 08:42;in;;10;0;;BB Pascapanen;Akun twitter resmi Balai Besar Litbang Pascapanen Pertanian yg merupakan eselon II dari Badan Litbang Pertanian Email: geraipascapanen@gmail.com;19970;1790;34200;40;FALSE;;
"Untuk pembangunan hunian sementara, penyintas gempa Cianjur akan mendapatkan uang Rp 1 juta untuk satu kepala keluarga. Simak selengkapnya di sini.
https://t.co/hzsZINK9By";@detik_jabar;03/01/2023 08:35;in;;0;0;;Detik jabar;Baca berita selengkapnya di https://t.co/JJZBTn6Jyn;259600;140;20650;0;FALSE;;
@ProfesorSuteki Janji tunaikan dulu bangun itu korban gempa cianjur. Ini malah kader partai..  bokep mulu sih 😁😁;@banghadie;03/01/2023 08:25;in;;10;0;@ProfesorSuteki;Sultan;;3200;1370;900;10;FALSE;;
Pasca Terdampak Gempa Cianjur, Kostrad Tanpa Kenal Lelah Bantu Warga https://t.co/11YOXBKMKv https://t.co/1KkgD6GNx1;@PARADIGMABangsa;03/01/2023 08:09;in;;0;0;;PARADIGMA BANGSA;PARADIGMA PENDIDIKAN KEWARGANEGARAAN SEBAGAI WAHANA PEMBENTUKAN KARAKTER BANGSA;108170;940;2070;0;FALSE;;
BMH membangun masjid darurat Ash-Shofa untuk penyintas gempa Cianjur. https://t.co/3jDQCsFwM2;@republikaonline;03/01/2023 07:51;in;;10;0;;Republika.co.id;"Akun Resmi Republika Online 
Info Buku Republika? Cek @bukurepublika
#DariRepublika";19115230;450;19457790;30640;TRUE;;
"Bank Mandiri berkolaborasi dengan Yayasan Mandiri Amal Insani (MAI) menyalurkan bantuan nasabah yang ingin berpartisipasi dalam gerakan tanggap bencana untuk penyintas gempa Cianjur.

https://t.co/Op7GNfMi4u";@YogaPras_;03/01/2023 07:39;in;;10;0;;Yoga Pras;Pecinta Malam beserta Ornamen langit || Gunung dan Laut menjadi Pelengkapnya ll Suka Ekonomi Politik ll  #ForzaMilan;152390;36090;77490;30;FALSE;;
"Today .. progres pembuatan huntara utk penyintas gempa cianjur 

Slide ke dua ada yg nyumput dirumput 🫣🤣 https://t.co/NcKu8ymvmA";@Stevaniehuangg;03/01/2023 07:27;in;;690;10;;Stevanie Huang (Pink);"Real account .. Tidak Terima DM yaa (No DM)

account cadangan : @pinkystevanie";787000;0;1522610;270;FALSE;;
"Oiya, ini penyaluran lanjutan dari penyaluran yang udah dilakukan sejak fase bantuan darurat gempa Cianjur, guys.

Pas penyaluran sebelumnya, temen-temen penyintas udah diberikan bantuan berupa posko darurat, dapur umum, bantuan medis, dan kebutuhan logistik/ibu, bayi, balita.";@kitabisacom;03/01/2023 06:46;in;;10;0;@kitabisacom;Kitabisa - Aplikasi Warga Bantu Warga;Kumpulan tutorial jadi #OrangBaik di Twitter 😎 Step 1: Follow akunnya. Step 2: Download Kitabisa, Aplikasi Berbagi Setiap Hari 👉 https://t.co/iv5bu69Zkl…;261400;4350;431610;1030;FALSE;;
"Koordinasi tim @Muhammadiyah ke Dusun Rawacina, Desa Nagrak, Kec. Cianjur. Bertemu dengan warga dalam rangka pengembangan lokasi pendampingan pasca Gempa Cianjur

https://t.co/BW7tftN2ar";@MDMCIndonesia;03/01/2023 06:44;in;;40;0;;Muhammadiyah Disaster Management Center;Mainstreaming DRR and coordinating all disaster & humanitarian response carried out by @muhammadiyah | Call Center +62 274 411621 E-mail: sekretariat@mdmc.or.id;264200;3100;179670;470;TRUE;;
"Jadi, ini adalah sekolah darurat yang merupakan bagian dari bantuan fase pemulihan. 

Sekolah ini bisa diwujudkan karena patungan kamu semua untuk para korban terdampak gempa Cianjur, November 2022 😊";@kitabisacom;03/01/2023 06:40;in;;10;0;@kitabisacom;Kitabisa - Aplikasi Warga Bantu Warga;Kumpulan tutorial jadi #OrangBaik di Twitter 😎 Step 1: Follow akunnya. Step 2: Download Kitabisa, Aplikasi Berbagi Setiap Hari 👉 https://t.co/iv5bu69Zkl…;261400;4350;431610;1030;FALSE;;
"Membuka postingan pertama di 2023 dengan yang manis-manis. 

Semanis senyum adek-adek penyintas gempa Cianjur yang udah mulai sekolah lagi nih 😚 https://t.co/vPgHc6IE8w";@kitabisacom;03/01/2023 06:38;in;;0;10;;Kitabisa - Aplikasi Warga Bantu Warga;Kumpulan tutorial jadi #OrangBaik di Twitter 😎 Step 1: Follow akunnya. Step 2: Download Kitabisa, Aplikasi Berbagi Setiap Hari 👉 https://t.co/iv5bu69Zkl…;261400;4350;431610;1030;FALSE;;
@KemenPU min ijin tanya, kalo untuk data penerima bantuan yg rumah hancur karena gempa cianjur itu dimana ya?terimakasih🙏🏼;@Cecec18544237;03/01/2023 06:09;in;;0;0;@KemenPU;Cecec;;70;10;0;0;FALSE;;
BMKG : Patahan Cugenang, Patahan Gempa Cianjur Yang Merupakan Patahan Baru https://t.co/ccegIWzcZD;@Economicreview_;03/01/2023 06:08;in;;0;0;;Economic Review;Economy - Finance - Investment;229210;0;320;0;FALSE;;
Kerahkan tenaga medis untuk korban gempa Cianjur #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/1Uu3kI2WCO;@ganjar_diy;03/01/2023 06:00;in;;10;0;;Relawan Ganjar Pranowo DIY;Ganjar Pranowo for Presiden 2024;13740;6000;2720;0;FALSE;;
Kerahkan tenaga medis untuk korban gempa Cianjur #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/8FNeeFajQ4;@ganjar_diy;03/01/2023 06:00;in;;10;0;;Relawan Ganjar Pranowo DIY;Ganjar Pranowo for Presiden 2024;13740;6000;2720;0;FALSE;;
Saat gempa Cianjur, kader Gerindra hadir atas perintah Pak Prabowo utk bantu mereka yg kesulitan #PrabowoSayangRakyat #kerjasama https://t.co/Ol7ax02phR;@Akubknultramen;03/01/2023 06:00;in;;10;0;;Akubknultramen;Lebih dari 3 menit, ninu ninu...;57160;2870;1900;10;FALSE;;
Bupati Cianjur, Herman Suherman, mengaku siap ikuti prosedur pemeriksaan KPK atas kasus dugaan korupsi bantuan korban gempa Cianjur. https://t.co/ImyVWkuoSR;@kompascom;03/01/2023 05:55;in;;10;0;;Kompas.com;Jernih Melihat Dunia | Berita Indonesia Terkini, Akurat, dan Terpercaya;22651980;290;84527230;104660;TRUE;;
"YBM PLN Bantu Terangi Masjid Sementara Lokasi Terdampak Gempa Cianjur #pln #gempabumiCianjur

https://t.co/ShpNSzQa1L";@cianjurtoday_;03/01/2023 05:24;in;;0;0;;Cianjur Today;Akun Resmi https://t.co/0Fgi27Tnvs |Kiriman artikel bisa dikirim ke Redaksi@cianjurtoday.com;195830;7800;20070;30;FALSE;;
"Pemkab: Logistik Korban Gempa Cianjur Hanya Cukup untuk 5 Hari Lagi 
https://t.co/F2nk23APXm";@e100ss;03/01/2023 04:48;in;;120;10;;Radio Suara Surabaya;"Official Twitter of Radio Suara Surabaya. 

We put forward solutions to citizens and empower the public through radio journalism. 

News, Interactive, Solutive";5333670;470;9709280;7690;FALSE;;
Wakil Ketua Yayasan MAI Abung Sewaka bersama beberapa jajaran SVP Bank Mandiri melepas gelombang pertama donasi paket bantuan dari penukaran Livin’poin nasabah yang telah terkumpul untuk diantarkan dan disalurkan kepada korban gempa Cianjur.;@Santriwati_;03/01/2023 04:20;in;;0;0;@Santriwati_;Santriwati;tukang ngaji lulusan jogja......saya influencer Jokowi;149350;17920;55390;410;FALSE;;
Bantuan nasabah dari Livin’poin itu diberikan dalam bentuk paket sembako dan kebutuhan pokok lainnya. Yayasan MAI sendiri mengambil peran mengatur pengadaan, pengantaran, hingga penyaluran kepada korban bencana gempa Cianjur.;@Santriwati_;03/01/2023 04:20;in;;0;0;@Santriwati_;Santriwati;tukang ngaji lulusan jogja......saya influencer Jokowi;149350;17920;55390;410;FALSE;;
Hasil donasi paket bantuan yang terkumpul dari penukaran Livin’poin nasabah itulah yang disalurkan kepada para korban gempa Cianjur melalui Yayasan MAI.;@Santriwati_;03/01/2023 04:20;in;;0;0;@Santriwati_;Santriwati;tukang ngaji lulusan jogja......saya influencer Jokowi;149350;17920;55390;410;FALSE;;
Dalam gerakan ini, nasabah yang ingin memberikan bantuan dapat menukaran Livin’poin dengan donasi paket bantuan untuk korban bencana gempa Cianjur.;@Santriwati_;03/01/2023 04:20;in;;0;0;@Santriwati_;Santriwati;tukang ngaji lulusan jogja......saya influencer Jokowi;149350;17920;55390;410;FALSE;;
"Bank Mandiri berkolaborasi dengan Yayasan Mandiri Amal Insani (MAI) menyalurkan bantuan nasabah yang ingin berpartisipasi dalam gerakan tanggap bencana untuk penyintas gempa Cianjur.
https://t.co/uxlY2vm35d";@Santriwati_;03/01/2023 04:20;in;;0;0;;Santriwati;tukang ngaji lulusan jogja......saya influencer Jokowi;149350;17920;55390;410;FALSE;;
@panca66 Halah si Panca yo gur kakean cocot... masih ingat posting hoax saat gempa Cianjur kemaren??;@geerje;03/01/2023 03:40;in;;20;0;@panca66;Rudy Jatmiko;Man for others;22230;1360;2080;0;FALSE;;
Gempa Cianjur merupakan gempa dangkal yang menimbulkan banyak kerusakan. Mengapa gempa dangkal seperti yang terjadi di Cianjur lebih destruktif ya? https://t.co/W9zWF5LPkO;@kompascom;03/01/2023 03:25;in;;20;10;;Kompas.com;Jernih Melihat Dunia | Berita Indonesia Terkini, Akurat, dan Terpercaya;22651980;290;84527230;104660;TRUE;;
"@matanaudubillah @Mdy_Asmara1701 Kalau mereka dukung.
Kenapa perilakunya gini amat.
Merusak tenda org, dan merugikan korban bencana

https://t.co/HvIBRPkG5A";@Edogawa051;03/01/2023 02:24;in;;0;0;@matanaudubillah;Conan;"Kebenaran Hanya Ada Satu.

Diskusi bareng mencari kebenaran, buat mencerdaskan bangsa";650;170;0;0;FALSE;;
"Bank Mandiri berkolaborasi dan Yayasan Mandiri Amal Insani (MAI) menyalurkan bantuan nasabah yg ingin berpartisipasi dlm gerakan tanggap bencana utk korban gempa Cianjur.

https://t.co/0lOWEQsgpO";@StellaSuwardi;03/01/2023 02:16;in;;10;0;;Stella K. Suwardi;"Bukan siapa-siapa. Cuma remahan rengginang yang cinta semesta; laut, gunung, udara, angin, langit, pelangi, senja, apapun itu tentang alam raya🌏";237440;27720;57740;10;FALSE;;
@Kena63301420  BIN luar biasa sangat peduli dengan korban Gempa Cianjur;@pedulisesamaaa;03/01/2023 01:46;in;;0;0;@Kena63301420;Peduli Sesama;;7790;1180;560;0;FALSE;;
Asabri, Bulog, dan Pos Indonesia Salurkan Bantuan Pokok bagi Warga Gempa Cianjur https://t.co/UN4iy9pNnP;@zonasatunews1;03/01/2023 01:38;in;;0;0;;Nahdia Pertiwi;;139320;220;460;0;FALSE;;
@sujana_asak @Penyuka_ombak udh 1 bulan lebih sy jadi relawan gempa cianjur, dan jujur ga liat ada yg kek gituan bang, gausah di sama ratakan ya.;@nfspeony;02/01/2023 23:50;in;;0;0;@sujana_asak;peonypie;fleur;29160;5760;4750;30;FALSE;;
Logistik Bantuan Gempa Cianjur Hanya Cukup untuk 5 Hari Lagi, Gempa Susulan Masih Ada https://t.co/lmn0hxla9C #TempoNasional;@tempodotco;02/01/2023 23:40;in;;20;0;;tempo.co;#BicaraFakta | Follow us for breaking news, current events, and more at https://t.co/aR6kgV38kn | Read our in-depth coverage on @temponewsroom & @korantempo;11216110;270;21790120;34130;TRUE;;
Seniman dan BPBD Pringsewu Longok Dampak Gempa Cianjur https://t.co/ekjixEHiZ6;@LampungTV;02/01/2023 23:14;in;;0;0;;Lampung TV;Media Streaming dan Televisi;118820;3670;14120;20;FALSE;;
ARM HA-IPB Bangun 20 Rumah Hunian Sementara untuk Penyintas Gempa Cianjur https://t.co/2pq0A37mKK;@TangselLife;02/01/2023 22:15;in;;0;0;;TangselLife;;90;970;290;0;FALSE;;
ARM HA-IPB Bangun 20 Rumah Hunian Sementara untuk Penyintas Gempa Cianjur https://t.co/cIj6HuBZu4;@matradata;02/01/2023 22:15;in;;0;0;;matradata;Rujukan Informasi Strategis;640;100;0;0;FALSE;;
"Nonton bareng Risalah Akhir Tahun (RATU) 2022 “Peduli Generasi Pemimpin Umat” mendapat sambutan luas di tengah masyarakat. Tidak terkecuali bagi para penyintas gempa Cianjur.

https://t.co/Pp6o3zBZj9

#PahamiIslamKafah 
#GenerasiMudaPimpinPerubahan 
#SelamatkanGenerasidenganIslam https://t.co/YtXe9VAS43";@UmmuFarouq1;02/01/2023 21:32;in;;20;10;;UmmuFarouq;Istri, ibu, pembelajar;5040;580;380;0;FALSE;;
Logistik Korban Gempa Cianjur Hany Cukup Beberapa Hari ke Depan https://t.co/6N0edGYJYI;@jawapos;02/01/2023 20:06;in;;0;0;;Jawa Pos;Akun Twitter resmi Jawa Pos Media | Jawa Pos, Selalu Ada yang Baru.;10549200;2670;5216490;4840;TRUE;;
Pengungsi Gempa Cianjur Keluhkan soal Logistik, BPBD Klaim Stok Cukup untuk 3-5 Hari https://t.co/UN6bCtylK0 #BpbdKabupatenCianjur #GempaCianjur #KorbanGempaCianjur #Logistik;@wahananewsdotco;02/01/2023 17:19;in;;0;20;;Wahana News Official;Akun Resmi Media Wahana News - Inspirasi Konsumen Indonesia;447160;18820;47250;10;FALSE;;
@convomfs 2 kali ngalamin kejadian iniii. sblm gempa cianjur sbnrnya ada rencana buat pergi ke rmh sdra yg di cipanas, tp gajadii krn tb2 ayah ada urusan, ehh besoknya dpt kabar klo di cianjur gempa dan cipanas jg kena krn emg dkt. teruss-;@aiiwoofyou;02/01/2023 16:46;in;;0;0;@convomfs;pir;thanks for checking, the owner is still alive.;45140;2530;1830;0;FALSE;;
Bantuan logistik korban gempa Cianjur didistribusikan melalui dinas penghubung desa. https://t.co/EGJJE3bGGC;@republikaonline;02/01/2023 16:13;in;;20;0;;Republika.co.id;"Akun Resmi Republika Online 
Info Buku Republika? Cek @bukurepublika
#DariRepublika";19115230;450;19457790;30640;TRUE;;
Stok Logistik Menipis, Pengungsi Gempa Cianjur Mulai Terserang Penyakit #LengkapCepatBeritanya #BeritaTerkini  . https://t.co/xRaLHCw9Ci;@okezonenews;02/01/2023 16:12;in;;0;0;;Okezone;Official account of https://t.co/qT9eCbVhMP, MNC Media Group. Follow us for breaking news, current events, stories and special reports. #LengkapCepatBeritanya;19380510;670;18499550;19810;TRUE;;
Pemkab: Logistik korban gempa Cianjur hanya cukup untuk 5 hari lagi https://t.co/mN9q465Xkc;@antaranews;02/01/2023 15:39;in;;20;20;;antaranews.com;Informasi terkini dari ANTARA, kantor berita perjuangan Indonesia. Langgani Telegram channel https://t.co/eS0cREqbDZ.;8224900;1630;12842100;38450;TRUE;;
"Gue paling takut kalo ada gempa, n gue pasti langsung lari keluar rumah. Entah kenapa waktu ada gempa cianjur itu gue gak gerak sama sekali dan memilih untuk diam..
Dalam hati ""wihh naik kora²""

Sepasrah itu gue jalanin hidup.";@darkside_ftwa;02/01/2023 15:24;in;;0;0;;🌬faqiu`;fuck feelings.;209830;15830;17880;30;FALSE;;
Stok Logistik Bantuan Korban Gempa Cianjur Menipis https://t.co/oAi3sabfKk;@rsaupwr;02/01/2023 14:33;in;;0;0;;rsaupwr;RS Amanah Umat Purworejo | Mengemban amanah melayani umat;219350;200;60;0;FALSE;;
"Nonton bareng Risalah Akhir Tahun (RATU) 2022“Peduli Generasi Pemimpin Umat” lmendapat sambutan luas di tengah masyarakat.
Tdk terkecuali bagi para penyintas gempa Cianjur.Menurut sumber di lokasi mereka tetap bersemangat 
https://t.co/gXsdEU37IM

https://t.co/b5ih7sBBdT https://t.co/MV3HfqFCuK";@zalva1924;02/01/2023 14:30;in;;10;0;;Zalva1924;;109260;2020;6760;0;FALSE;;
"Nonton bareng Risalah Akhir Tahun (RATU) 2022 “Peduli Generasi Pemimpin Umat” mendapat sambutan luas di tengah masyarakat. Tidak terkecuali bagi para penyintas gempa Cianjur.

#RATU2022
#PahamiIslamKafah 
#GenerasiMudaPimpinPerubahan 
#SelamatkanGenerasidenganIslam https://t.co/kf1VgqbHUU";@Fadlin10247517;02/01/2023 14:11;in;;30;0;;Fadlin;;109500;2430;2360;0;FALSE;;
Dahsyatnya Gempa Cianjur. Kerugian Materi Lewati Rp 1 Triliun https://t.co/OIyJpu7INb;@pindainews;02/01/2023 13:58;in;;0;0;;pindainews;Official Twitter Pindai News | Situs Terupdate Regional Jawabarat dan Indonesia |  Email: redaksipindainews@gmail.com;624510;2300;2980;0;FALSE;;
Stok Logistik Bantuan Korban Gempa Cianjur Menipis https://t.co/PBJUvntOkA #TempoNasional;@tempodotco;02/01/2023 13:51;in;;10;0;;tempo.co;#BicaraFakta | Follow us for breaking news, current events, and more at https://t.co/aR6kgV38kn | Read our in-depth coverage on @temponewsroom & @korantempo;11216110;270;21790120;34130;TRUE;;
"Bank Mandiri Salurkan Bantuan Nasabah untuk Korban Gempa Cianjur
https://t.co/kK1HBbamaC";@nafisahtanjung;02/01/2023 13:46;in;;0;0;;Nafisah Tanjung;Cinta Indonesia | NKRI | Suka Kuliner | Pancasila | Bhineka Tunggal Ika | Manchester United | Merah Putih 🇮🇩🐝🦋🌹🦅;247990;55370;70670;20;FALSE;;
"Bank Mandiri Salurkan Bantuan Nasabah untuk Korban Gempa Cianjur
https://t.co/RAkoXKpXNO";@megakumalasarie;02/01/2023 13:44;in;;0;0;;Mega Kumalasarie;Dunia ini Hanya Fatamorgana | Perempuan Desa | Penikmat Susu | Merah Putih  | NKRI | Pancasila | Bhineka Tunggal Ika;19300;13660;13550;0;FALSE;;
Mencegah Korupsi Bantuan Keuangan Gempa Cianjur - detikNews https://t.co/n7Rv3qIsoM *RAC;@ratuatutbanten;02/01/2023 12:53;in;;0;0;;Kartini;salah satu korban yg mencari keadilan;48900;690;290;0;FALSE;;
@hyang_wisnu @kemkominfo @jokowi @PlateJohnny Bantuan yang diberikan oleh sivitas @kemkominfo ini diharapkan dapat meringankan beban para korban gempa Cianjur 👍 @PlateJohnny;@my_arynn;02/01/2023 12:49;in;;0;0;@hyang_wisnu;A Aryn;;6560;690;870;0;FALSE;;
BMKG mencatat 1.290 gempa bumi di wilayah Jawa Barat dan sekitarnya sepanjang 2022, empat di antaranya bersifat merusak. https://t.co/jZX6knqJ0j;@tempodotco;02/01/2023 12:24;in;;10;0;;tempo.co;#BicaraFakta | Follow us for breaking news, current events, and more at https://t.co/aR6kgV38kn | Read our in-depth coverage on @temponewsroom & @korantempo;11216110;270;21790120;34130;TRUE;;
@hyang_wisnu @kemkominfo @jokowi @PlateJohnny Pemberian bantuan ini sebagai upaya untuk dapat meringankan beban para korban terdampak gempa Cianjur 👍 @kemkominfo @PlateJohnny;@hoelmez;02/01/2023 11:50;in;;0;0;@hyang_wisnu;C I T R A 🍂;i love my self and i 💞;8160;1910;1760;0;FALSE;;
Tentunya bantuan yang diberikan oleh sivitas Kemkominfo ini sangat berguna bagi para korban gempa Cianjur 👍 https://t.co/o6h3qi9mtG;@hoelmez;02/01/2023 11:49;in;;0;0;;C I T R A 🍂;i love my self and i 💞;8160;1910;1760;0;FALSE;;
"Moment Haru Jenderal Prabowo Cium Sayang Anak Balita Korban Gempa Cianjur
https://t.co/rdzOyQKEg5
#PrabowoSayangRakyat #kerjasama #Prabowo";@total_lyfe;02/01/2023 11:28;in;;20;10;;Total lyfe;;1310;0;60;0;FALSE;;
"Moment Haru Jenderal Prabowo Cium Sayang Anak Balita Korban Gempa Cianjur
https://t.co/zYVOXqnOTd
#PrabowoSayangRakyat #kerjasama #Prabowo";@IndoeAnake;02/01/2023 11:28;in;;0;0;;Anake Indoe;;1290;0;10;0;FALSE;;
